fecha_dia,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,HORA_Produccion,Hl de Mosto_Produccion,Hl Cerveza Cocina_Produccion,Hl Producido Bodega_Produccion,Hl Cerveza Filtrada_Produccion,Hl Cerveza Envasada_Produccion,Hl Cerveza L2_Produccion,Hl Cerveza L3_Produccion,Hl Cerveza L4_Produccion,Hl Cerveza L5_Produccion,Cocimientos Diarios_Produccion,Hl de Mosto Copia_Produccion,Unnamed: 14_Produccion,Unnamed: 15_Produccion,Unnamed: 16_Produccion,Unnamed: 17_Produccion,Unnamed: 18_Produccion,HORA_GasVapor,Conversion Kg/Mj_GasVapor,Gas Planta (Mj)_GasVapor,Vapor Elaboracion (Kg)_GasVapor,Vapor Cocina (Kg)_GasVapor,Vapor Envasado (Kg)_GasVapor,Vapor Servicio (Kg)_GasVapor,ET Elaboracion (Mj)_GasVapor,ET Envasado (Mj)_GasVapor,ET Servicios (Mj)_GasVapor,Tot_Vapor_L3_L4_GasVapor,VAPOR DE LINEA 1 Y 2 KG_GasVapor,VAPOR DE LINEA 4 KG_GasVapor,Vapor_L5 (KG)_GasVapor,Tot_Vapor_CIP_Bodega_GasVapor,Vapor L3_GasVapor,Tot Vap Paste L3 / Hora_GasVapor,Tot Vap Lav L3 / Hora_GasVapor,Medicion Gas Planta (M3)_GasVapor,Vapor _Vapor_L5 (KG)_GasVapor,HORA_Agua,Agua Planta (Hl)_Agua,Agua Elaboracion (Hl)_Agua,Agua Bodega (Hl)_Agua,Agua Cocina (Hl)_Agua,Agua Dilucion (Hl)_Agua,Agua Envasado (Hl)_Agua,Agua Servicios (Hl)_Agua,Planta de agua (Hl)_Agua,Produccion (Hl)_Agua,Red L1 y L2_Agua,FC L1 y L2_Agua,FC Lavadora L2_Agua,Red L3_Agua,FC Lavadora L3_Agua,Red Paste L4_Agua,FC Barriles_Agua,Agua Paste L3_Agua,Agua Lavadora L3_Agua,Agua Cond Evaporativos_Agua,Agua Calderas_Agua,Agua Efluentes_Agua,Agua CO2_Agua
2021-01-17,11:00:00,15928.9,965.75,963.25,372.0,6093.0,365.15,2664.0,3429.0,8369.0,5556.0,2324.0,441.0,289.0,3648.0,531.0,207.0,1091.0,501.1499999999996,17195.0,11:00:00,0.0,0.0,1344.0,1373.0,2688.0,0.0,993.0,1695.0,0.0,,,,,,,,11:00:00,2.677612662107725,246471.916024,37366.95,30450.0,47765.23,6916.95,100054.2184643462,127896.7846564878,18520.91290316603,34323.13,42.0,12369.72,,6916.95,21953.41,,,,1030.38,11:00:00,5522.6,3132.9,1345.2,1787.7,118.0,1689.5,700.2000000000007,6898.81,4822.4,0.1,0.0,0.0,93.39,23.61,51.75,0.1,,,,,,
2021-01-18,05:00:00,7356.1,1066.0,846.5,344.0,1884.0,210.98,159.0,1725.0,4145.5,2363.0,1028.0,191.0,195.0,1989.0,366.0,153.0,469.5,260.6000000000004,7892.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,05:00:00,2.676839395898419,100866.199424,15456.19,9800.0,16568.7,5656.19,41373.73830249118,44351.74889882214,15140.71222268668,8808.38,4.0,7412.34,,5656.19,1396.039999999999,,,,343.98,05:00:00,4601.400000000001,3072.2,2032.2,1040.0,481.0,420.4,1108.800000000001,4714.58,3492.6,0.0,0.0,0.0,3.3,0.0,38.74,0.0,,,,,,
2021-01-19,06:00:00,9919.52,1160.5,716.0,596.0,2985.0,170.4,929.0,2056.0,5558.0,3614.0,1401.0,286.0,195.0,2504.0,428.0,209.0,660.0,216.0200000000004,10607.0,06:00:00,2082.0,3747.6,2535.3,522.0,1323.0,0.0,171.0,1152.0,0.0,,,,,,,,06:00:00,2.514603543515578,190315.656924,26250.56,18930.0,42113.04,7320.56,66009.75119526831,105897.5996122133,18408.3061165184,33179.47,40.0,8471.78,,7320.56,24707.69,,,,421.79,06:00:00,7186.700000000001,4248.5,1513.8,2734.7,108.0,2217.3,720.9000000000005,8979.150000000001,6465.8,0.1,0.0,0.0,166.36,17.33,37.84,0.1,,,,,,
2021-01-20,06:00:00,13041.58,1428.5,1132.5,520.0,3969.0,292.08,1874.0,2095.0,7210.0,5094.0,1536.0,264.0,179.0,3959.0,380.0,177.0,633.0,434.0799999999999,13737.0,06:00:00,1421.0,2187.0,2426.5,1715.0,2666.0,0.0,1305.0,1324.0,37.0,,,,,,,,06:00:00,2.535555801348909,170903.053456,21973.81,16060.0,39514.98,5913.81,55715.82142323868,100192.4367791861,14994.7952535752,29747.87,35.0,7942.13,,5913.81,21805.74,,,,1789.98,06:00:00,5962.3,3614.5,1736.7,1877.8,728.0,1883.1,464.7000000000003,7483.950000000001,5497.6,0.0,0.0,0.0,116.11,31.88,18.22,22.1,,,,,,
2021-01-21,11:00:00,22556.03,2430.0,2112.5,796.0,7193.0,473.28,3077.0,4116.0,12148.0,7718.0,2722.0,470.0,315.0,5775.0,648.0,287.0,1184.0,785.0299999999988,23818.0,11:00:00,2490.0,3562.0,4369.0,6576.0,5176.0,0.0,2558.0,2543.0,75.0,,,,,,,,11:00:00,2.488542647617082,310529.882688,41624.38,33150.0,74685.07,8474.38,103584.0448106195,185856.9818352672,21088.85604211325,55760.34,79.0,16299.41,,8474.38,39460.92999999999,,,,2546.32,11:00:00,10891.1,7299.099999999999,3641.4,3657.7,1998.0,2970.9,621.0999999999995,13132.09,10270.0,0.0,0.0,0.0,164.76,58.27,59.96,14.1,,,,,,
2021-01-22,05:00:00,11009.18,1060.25,981.75,218.0,3205.0,240.31,1454.0,1751.0,6440.5,4183.0,1201.0,191.0,166.0,3803.0,292.0,117.0,526.5,303.4300000000003,11562.0,05:00:00,1260.0,1890.0,2031.0,1227.0,2172.0,0.0,968.0,1175.0,29.0,,,,,,,,05:00:00,2.712828150591744,98600.31632,4395.530000000001,1500.0,29054.89,2895.53,11924.31752077053,78820.92350434657,7855.075294882914,21351.53,19.0,6510.06,,2895.53,14841.47,,,,1174.3,05:00:00,4840.9,2603.2,1127.0,1476.2,461.0,1233.0,1004.7,5813.58,3836.2,8.1,0.0,0.0,76.98,22.31,13.61,2.3,,,,,,
2021-01-23,06:00:00,11686.52,1197.75,1208.75,93.0,3907.0,218.77,1808.0,2099.0,6390.0,4166.0,1333.0,232.0,166.0,3293.0,260.0,73.0,795.0,191.7700000000004,12359.0,06:00:00,0.0,0.0,1414.0,3766.0,2828.0,0.0,1400.0,1428.0,0.0,,,,,,,,06:00:00,2.295948825354355,113887.02868,6186.38,330.0,37560.71,5856.38,14203.61189419568,86237.46800397558,13445.94878182874,27933.31,16.0,8445.44,,5856.38,19487.87,,,,1165.96,06:00:00,4894.4,2436.3,2436.3,0.0,1217.0,1693.9,764.1999999999996,6344.669999999999,4130.2,7.8,0.0,0.0,90.99,32.57,32.83,5.2,,,,,,
2021-01-24,05:00:00,9107.49,743.0,787.5,98.0,3260.0,187.87,1530.0,1730.0,4846.5,2582.0,995.0,203.0,152.0,2330.0,226.0,64.0,626.5,257.9899999999998,9574.0,05:00:00,0.0,0.0,1203.5,2910.0,2407.0,0.0,1237.0,1170.0,0.0,,,,,,,,05:00:00,2.358413602961401,129472.991836,16585.47,13060.0,34787.4,3525.47,39115.39805950823,82043.07737165944,8314.51640483233,26205.13,12.0,8076.0,,3525.47,18129.13,,,,494.27,05:00:00,5099.3,3066.7,1769.8,1296.9,777.0,1786.3,246.3,6578.93,4853.0,5.4,0.0,0.0,81.68,28.19,63.36,0.0,,,,,,
2021-01-25,05:00:00,8815.15,1094.0,746.5,487.0,1864.0,183.65,129.0,1735.0,5659.0,4215.0,1077.0,202.0,115.0,3226.0,248.0,124.0,575.0,198.1499999999996,9294.0,05:00:00,1591.0,2863.8,2110.4,1519.0,1357.0,0.0,0.0,1357.0,0.0,,,,,,,,05:00:00,2.843357691637663,90748.490352,13522.63,9570.0,14440.7,3952.63,38449.67402167021,41060.075417632,11238.74091269778,7455.31,12.0,6808.13,,3952.63,647.1800000000003,,,,165.26,05:00:00,5417.3,4026.2,2007.1,2019.1,657.0,232.2,1158.9,5246.88,4258.4,1.7,0.0,0.0,11.81,0.0,9.71,0.0,,,,,,
2021-01-26,05:00:00,8730.21,851.75,490.25,507.0,2954.0,181.84,1242.0,1712.0,4688.5,3055.0,1184.0,208.0,152.0,2111.0,280.0,109.0,555.5,235.9599999999991,9244.0,05:00:00,1630.0,2934.0,2222.0,0.0,1510.0,0.0,480.0,1030.0,0.0,,,,,,,,05:00:00,2.587171058166923,143599.8171,17359.03,14320.0,35106.50999999999,3039.03,44910.78001385136,90826.54662524765,7862.490460901025,27913.69,49.0,7003.19,,3039.03,20910.5,,,,140.63,05:00:00,5284.5,2657.8,646.7,2011.1,0.0,1829.9,796.7999999999997,6848.620000000001,4487.700000000001,4.3,0.0,0.0,131.23,18.53,28.93,0.0,,,,,,
2021-01-27,06:00:00,13151.04,1153.25,766.25,603.0,4030.0,310.04,1941.0,2089.0,7511.0,4451.0,1601.0,248.0,178.0,3683.0,350.0,159.0,662.0,456.7900000000009,13863.0,06:00:00,1998.0,3596.4,3212.7,694.0,2829.0,0.0,1523.0,1274.0,32.0,,,,,,,,06:00:00,2.464813370244313,174920.75552,21518.31,15120.0,43050.52,6398.31,53038.61819306191,106111.4972919702,15770.64003496789,32311.0,51.0,9351.88,,6398.31,22959.12,,,,1336.64,06:00:00,7744.6,3844.0,1246.2,2597.8,174.0,2328.5,1572.100000000001,9688.7,6172.5,6.8,0.0,0.0,118.32,34.66,68.67,4.4,,,,,,
2021-01-28,05:00:00,10851.51,1205.25,1324.75,116.0,3219.0,638.51,1521.0,1696.0,5619.0,3022.0,1239.0,195.0,134.0,2723.0,282.0,125.0,566.0,808.2600000000002,11469.0,05:00:00,0.0,0.0,1034.5,708.0,2069.0,0.0,1061.0,1008.0,0.0,,,,,,,,05:00:00,2.747579796780913,112042.59488,5385.5,810.0,30817.65,4575.5,14797.09099556361,84673.95252426532,12571.55136017107,22924.81,260.0,6650.25,,4575.5,16274.56,,,,982.59,05:00:00,4492.099999999999,1234.2,1029.0,205.2,87.0,1484.1,1773.799999999999,5852.78,2718.3,11.5,0.0,0.0,69.67,25.0,41.64,0.6,,,,,,
2021-01-29,09:00:00,20294.76,2682.25,2186.75,830.0,6453.0,1355.76,2646.0,3172.0,10180.5,5842.0,2464.0,399.0,228.0,4933.0,567.0,294.0,1084.5,979.0099999999984,21451.0,09:00:00,2868.0,3298.2,3599.1,3280.0,3900.0,247.0,1440.0,2213.0,0.0,,,,,,,,09:00:00,3.067794909036373,281471.4407,30729.5,22430.0,52721.41,8299.5,94271.80365723323,161738.4731952193,25461.16384754738,37045.9,1002.0,12749.88,,8299.5,24296.02,,,,1923.63,09:00:00,11357.9,6165.7,2218.2,3947.5,788.0,3000.4,2191.8,13741.73,9166.099999999999,59.79,29.2,0.0,97.8,72.22,32.33,8.7,,,,,,
2021-01-30,05:00:00,14060.24,1775.0,1422.0,516.0,3896.0,1114.87,1495.0,1764.0,7791.5,5619.0,1412.0,226.0,142.0,4631.0,314.0,155.0,674.5,597.7399999999998,14715.0,05:00:00,1857.0,2763.65,2577.825,3587.0,2392.0,221.0,936.0,1235.0,0.0,,,,,,,,05:00:00,2.846960454089674,174074.1799,23555.59,18660.0,32692.69,4895.59,67061.83320275019,93074.79556781294,13937.55112943687,23904.41,754.0,6969.44,,4895.59,16934.97,,,,1064.84,05:00:00,7586.9,4542.7,1939.9,2602.8,1184.0,2028.4,1015.8,9161.029999999999,6571.099999999999,55.05,27.39,0.0,56.15,44.53,15.42,4.3,,,,,,
2021-01-31,05:00:00,10418.19,1319.5,997.0,498.0,3242.0,164.69,1479.0,1763.0,5545.0,3005.0,1251.0,210.0,139.0,2567.0,305.0,146.0,597.0,311.6900000000005,10978.0,05:00:00,1753.0,3155.4,2680.7,2532.0,2206.0,0.0,1030.0,1176.0,0.0,,,,,,,,05:00:00,2.524503276833474,142357.017476,20302.63,14230.0,30014.85,6072.63,51254.05596333759,75772.58717866518,15330.37433399726,22405.42,18.0,6915.69,,6072.63,15489.73,,,,675.74,05:00:00,6764.200000000001,4382.799999999999,2048.0,2334.8,706.0,1136.0,1245.400000000001,7461.920000000001,5518.799999999999,0.1,0.0,0.0,74.07,23.21,16.22,0.0,,,,,,
2021-02-01,05:00:00,10157.58,1776.0,1549.5,397.0,1874.0,170.96,159.0,1715.0,6248.5,4157.0,1144.0,206.0,138.0,3715.0,320.0,168.0,601.5,259.0799999999999,10677.0,05:00:00,1410.0,1903.5,1519.25,1926.0,1135.0,0.0,0.0,1135.0,0.0,,,,,,,,05:00:00,2.617125422764558,110037.745024,21911.88,15440.0,13661.51,6471.88,57346.13820856627,35753.88513435224,16937.72168108149,6676.06,13.0,6312.19,,6471.88,363.8700000000008,,,,660.26,05:00:00,5879.9,3946.3,1814.7,2131.6,885.0,119.1,1814.5,5604.37,4065.4,0.0,0.0,0.0,0.0,0.0,11.91,0.0,,,,,,
2021-02-02,05:00:00,12332.92,1780.25,1442.25,507.0,3635.0,1049.8,1259.0,1804.0,6314.5,4042.0,1303.0,240.0,167.0,3534.0,283.0,105.0,588.5,603.1700000000001,12841.0,05:00:00,1628.0,2360.6,2181.3,1243.0,2002.0,279.0,406.0,1317.0,0.0,,,,,,,,05:00:00,2.819395991585735,189437.077476,25200.75,20370.0,37159.16,4830.75,71050.89353495422,104766.386754693,13619.79718635279,28752.97,690.0,7131.31,,4830.75,21621.66,,,,584.88,05:00:00,5724.9,3397.6,1008.0,2389.6,338.0,1833.3,493.9999999999995,7218.44,5230.9,57.56,31.59,0.0,48.75,24.21,19.02,2.2,,,,,,
2021-02-03,06:00:00,15698.81,1926.75,1567.75,568.0,4677.0,1519.69,1728.0,2090.0,8292.5,5717.0,1658.0,257.0,188.0,4805.0,410.0,208.0,768.5,802.5599999999995,16354.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,06:00:00,2.930169914995083,189577.920564,23023.0,17190.0,35842.61,5833.0,67461.30195293178,105024.9374969019,17091.68111416632,25853.25,1016.0,7482.38,,5833.0,18370.87,,,,1490.98,06:00:00,9851.3,4612.6,1774.7,2837.9,841.0,3741.7,1496.999999999999,13131.74,8354.300000000001,177.87,48.99,0.0,89.49,25.7,23.82,8.3,,,,,,
2021-02-04,06:00:00,16202.77,2386.25,2022.75,570.0,4764.0,1474.27,1803.0,2116.0,8265.0,5751.0,1662.0,271.0,168.0,4936.0,370.0,187.0,812.0,787.5200000000004,16878.0,06:00:00,1743.0,3137.4,2801.7,2859.0,2466.0,80.0,1133.0,1207.0,46.0,,,,,,,,06:00:00,2.868764752156518,191134.090876,21947.31,16760.0,39491.3,5187.31,62961.66933265227,113291.2494568387,14881.17208650903,27778.94,1157.0,9281.81,,5187.31,18497.13,,,,1273.55,06:00:00,8936.0,4651.1,2028.4,2622.7,856.0,2970.0,1314.9,11440.89,7621.1,81.78,35.19,0.0,101.5,27.49,44.74,6.3,,,,,,
2021-02-05,06:00:00,15197.01,1141.25,1327.25,69.0,5153.0,1940.89,1837.0,2038.0,8042.0,4678.0,1506.0,230.0,183.0,4306.0,385.0,189.0,805.0,860.7600000000002,15865.0,06:00:00,0.0,0.0,1727.0,2957.0,3454.0,837.0,1221.0,1364.0,32.0,,,,,,,,06:00:00,3.121696869866907,153159.095536,6181.0,1010.0,37710.77,5171.0,19295.20835264735,117721.5926692709,16142.29451408178,26728.69,1461.0,8305.13,,5171.0,18423.56,,,,1215.95,06:00:00,5938.299999999999,1682.0,1541.6,140.4,928.0,2704.4,1551.899999999999,8474.5,4386.4,66.97,34.49,0.0,106.88,29.48,24.42,8.2,,,,,,
2021-02-06,05:00:00,13069.45,1470.75,1266.75,434.0,4301.0,1601.95,1520.0,1730.0,6537.5,4115.0,1351.0,227.0,136.0,3444.0,344.0,198.0,659.5,760.2000000000007,13580.0,05:00:00,1326.0,1922.7,2462.35,1388.0,3002.0,685.0,1073.0,1184.0,60.0,,,,,,,,05:00:00,3.057076950153045,166511.399924,18877.63,14620.0,31332.26,4257.63,57710.36754651764,95785.12984220227,13015.90253528011,22862.81,1152.0,6076.25,,4257.63,16786.56,,,,1241.2,05:00:00,6568.9,2929.7,1154.7,1775.0,478.0,2369.2,1270.0,8645.13,5298.9,63.86,34.49,0.0,86.36,26.1,13.51,12.6,,,,,,
2021-02-07,06:00:00,16775.67,1667.5,1765.0,238.0,4858.0,1499.42,1874.0,2098.0,9372.5,6884.0,1515.0,231.0,187.0,5757.0,461.0,262.0,1024.5,877.6699999999983,17404.0,06:00:00,378.0,378.0,1804.5,1704.0,3231.0,407.0,1348.0,1476.0,0.0,,,,,,,,06:00:00,3.020058000046779,145905.1327,10017.81,4500.0,32776.41,5517.81,30254.36723344863,98986.65923331324,16664.10623323812,24278.5,465.0,7409.94,,5517.81,16868.56,,,,622.97,06:00:00,6865.1,2147.5,1809.8,337.7,407.0,2082.9,2634.7,8733.25,4230.4,52.15,22.29,0.0,84.97,32.07,13.31,3.5,,,,,,
2021-02-08,06:00:00,13125.88,2005.0,1741.0,482.0,2243.0,241.51,192.0,2051.0,8506.5,5869.0,1272.0,226.0,178.0,5425.0,315.0,127.0,951.5,371.3799999999992,13661.0,06:00:00,1447.0,1447.0,1491.0,3602.0,1535.0,0.0,0.0,1535.0,0.0,,,,,,,,06:00:00,2.769916870272826,120443.2981,21764.63,15140.0,15093.38,6624.63,60286.21581224606,41807.40789143847,18349.67439631547,8190.0,35.0,6842.11,,6624.63,1347.89,,,,26.27,06:00:00,5217.799999999999,4143.700000000001,2449.3,1694.4,1020.0,152.1,921.9999999999985,4955.53,4295.800000000001,0.0,0.0,0.0,0.0,0.0,15.21,0.0,,,,,,
2021-02-09,06:00:00,14338.88,1746.0,1436.5,525.0,4032.0,1244.51,1320.0,2109.0,7764.0,5290.0,1617.0,261.0,202.0,4304.0,354.0,141.0,990.0,796.8799999999992,14894.0,06:00:00,1277.0,1736.2,2161.6,1179.0,2587.0,561.0,478.0,1548.0,0.0,,,,,,,,06:00:00,2.935649428236884,200397.440536,20156.0,13580.0,41531.41,6576.0,59170.94987554263,121921.6600203716,19304.83064008575,32449.06,665.0,7827.16,,6576.0,24621.9,,,,590.19,06:00:00,7973.400000000001,3316.5,1649.0,1667.5,522.0,3020.900000000001,1636.0,10662.65,6337.400000000001,63.86,27.99,0.0,145.43,51.0,10.61,3.2,,,,,,
2021-02-10,06:00:00,14468.55,1486.75,1141.25,580.0,4770.0,1323.18,1907.0,2165.0,7360.5,4576.0,1619.0,265.0,163.0,3658.0,332.0,147.0,1026.5,851.2999999999993,15114.0,06:00:00,2133.0,3839.4,3862.2,2859.0,3885.0,790.0,1456.0,1639.0,0.0,,,,,,,,06:00:00,2.791286918872344,199814.162436,23119.25,16870.0,42216.46,6249.25,64532.46009913945,117838.2525590976,17443.449777763,32190.16,961.0,9037.88,,6249.25,23152.28,,,,27.42,06:00:00,7963.099999999999,4316.7,1793.6,2523.1,796.0,2714.9,931.4999999999995,10246.33,7031.6,62.96,35.89,0.0,96.52,31.38,41.94,2.8,,,,,,
2021-02-11,06:00:00,15012.18,1379.0,1117.0,492.0,5169.0,1811.06,1909.0,2156.0,7517.5,4526.0,1633.0,248.0,194.0,3704.0,520.0,297.0,988.5,946.6800000000003,15655.0,06:00:00,1445.0,1950.75,2832.875,2033.0,3715.0,539.0,1422.0,1652.0,102.0,,,,,,,,06:00:00,2.749849439630449,188169.309812,22157.0,16500.0,40614.95,5657.0,60928.41403389185,111684.9974981187,15555.89827998945,29344.23,1013.0,8631.7,,5657.0,20712.53,,,,1626.02,06:00:00,10535.4,3618.1,1639.9,1978.2,421.0,2679.8,4237.5,12853.39,6297.9,76.88,27.69,0.0,96.32,32.27,22.02,12.8,,,,,,
2021-02-12,06:00:00,17099.97,1413.75,1000.25,629.0,5303.0,1972.72,1910.0,2123.0,9466.5,6047.0,1969.0,260.0,156.0,5035.0,495.0,311.0,1070.5,916.7200000000012,17718.0,06:00:00,2684.0,4026.0,4001.0,2470.0,3976.0,818.0,1439.0,1540.0,179.0,,,,,,,,06:00:00,2.879294935336058,216535.072176,28725.44,23220.0,40973.32,5505.44,82709.01390729981,117974.2727599036,15851.78550879655,29373.91,1493.0,8526.39,,5505.44,20847.52,,,,1580.02,06:00:00,11123.1,4994.0,1859.3,3134.7,564.0,2572.1,3556.999999999999,13195.8,7566.1,38.54,39.59,0.0,106.08,32.27,29.33,11.4,,,,,,
2021-02-13,06:00:00,18452.21,2153.5,1813.0,556.0,5328.0,1986.09,1908.0,2138.0,10047.5,6710.0,1963.0,253.0,162.0,5653.0,445.0,265.0,1207.5,923.2099999999991,19111.0,06:00:00,1754.0,2890.7,3433.85,3080.0,3977.0,810.0,1521.0,1513.0,133.0,,,,,,,,06:00:00,2.856272452830403,200661.365876,23548.94,16990.0,40145.0,6558.94,67262.18861535599,114665.0576188765,18734.11964176744,29381.16,1351.0,7886.59,,6558.94,21494.57,,,,1526.25,06:00:00,10341.2,4979.9,2431.9,2548.0,1313.0,2425.3,2936.000000000001,12268.51,7405.2,11.21,61.19,0.0,111.26,35.86,12.81,10.2,,,,,,
2021-02-14,06:00:00,14449.59,1626.5,1353.5,499.0,3409.0,1366.47,553.0,2110.0,8626.5,5680.0,1588.0,249.0,159.0,4462.0,461.0,277.0,1042.5,787.5900000000001,15082.0,06:00:00,1282.0,1858.9,1890.45,3269.0,1922.0,335.0,0.0,1544.0,43.0,,,,,,,,06:00:00,2.89839314169664,160926.815776,25152.31,19450.0,24668.15,5702.31,72901.28280182782,71497.99677834398,16527.53619582817,14202.41,726.0,8440.91,,5702.31,5761.5,,,,1298.83,06:00:00,10193.1,4101.4,2169.0,1932.4,963.0,2109.0,3982.699999999999,11891.96,6210.4,78.08,50.65,0.0,41.84,0.0,28.73,11.6,,,,,,
2021-02-15,06:00:00,11620.79,1669.75,1494.75,430.0,2074.0,204.17,190.0,1884.0,7502.0,4636.0,1325.0,232.0,154.0,4127.0,420.0,251.0,945.0,375.0400000000009,12224.0,06:00:00,1278.0,1853.1,1361.55,1895.0,870.0,0.0,0.0,870.0,0.0,,,,,,,,06:00:00,2.731475317437156,105016.9769,21510.94,16110.0,11535.1,5400.94,58756.60166487161,31507.84093416934,14752.53430095903,4857.56,9.0,6087.56,,5400.94,0.0,,,,580.98,06:00:00,7428.899999999999,4321.5,2309.4,2012.1,927.0,115.1,2992.299999999999,7111.849999999999,4436.6,0.0,0.0,0.0,0.0,0.0,11.51,0.0,,,,,,
2021-02-16,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-02-17,12:00:00,34023.35,3577.0,3077.5,920.0,8006.0,1997.35,3327.0,4235.0,20586.0,11786.0,3370.0,512.0,347.0,9839.0,761.0,391.0,4973.0,1854.349999999999,35165.0,12:00:00,3701.0,6661.8,6014.9,3565.0,5368.0,206.0,1815.0,3270.0,77.0,,,,,,,,12:00:00,2.63519020313105,356378.6696,41136.63,27230.0,80195.05,13906.63,108402.8443658269,211329.2100996047,36646.61513456835,60208.5,755.0,16850.47,,13906.63,43358.03,,,,2381.08,12:00:00,18583.6,9046.4,4467.4,4579.0,1150.0,5368.7,4168.499999999999,23047.66,14415.1,199.59,31.53,0.0,201.71,50.7,38.34,15.0,,,,,,
2021-02-18,05:00:00,16167.6,1773.5,1480.5,475.0,3272.0,1457.73,1530.0,870.0,10398.5,6015.0,1598.0,192.0,153.0,5205.0,362.0,199.0,2274.5,723.6000000000004,16680.0,05:00:00,1899.0,3418.2,2533.1,2451.0,1648.0,573.0,985.0,0.0,90.0,,,,,,,,05:00:00,3.366986246600441,132976.057852,18439.81,13070.0,15684.47,5369.81,62086.58665992528,52809.39477521721,18080.07641685752,13330.75,1081.0,0.0,,5369.81,13330.75,,,,1272.72,05:00:00,8997.3,4606.9,2081.8,2525.1,658.0,2175.3,2215.099999999999,10711.91,6782.2,55.65,42.94,0.0,71.72,23.31,14.91,9.0,,,,,,
2021-02-19,06:00:00,19712.31,2366.25,2000.75,596.0,4989.0,1891.94,1761.0,2078.0,11434.5,7238.0,1651.0,260.0,216.0,6289.0,462.0,234.0,2388.5,922.5600000000013,20327.0,06:00:00,1869.0,3364.2,3198.1,1752.0,3032.0,717.0,746.0,1411.0,158.0,,,,,,,,06:00:00,2.988957064174691,182758.3151,22091.0,15670.0,32632.51,6421.0,66029.0505046831,97537.17128625124,19192.09330906569,21521.0,1328.0,8266.63,,6421.0,13254.37,,,,1516.88,06:00:00,11224.6,5206.9,2501.0,2705.9,690.0,3008.7,3008.999999999999,13712.61,8215.599999999999,70.97,64.26,0.0,85.27,18.53,45.54,16.3,,,,,,
2021-02-20,06:00:00,19674.16,2491.0,2126.0,597.0,5368.0,2041.29,1914.0,2149.0,10856.0,6354.0,2061.0,262.0,182.0,5226.0,431.0,232.0,2651.0,959.1599999999999,20288.0,06:00:00,2378.0,4280.400000000001,4151.200000000001,4187.0,4022.0,914.0,1450.0,1549.0,109.0,,,,,,,,06:00:00,2.86931737947815,190850.005724,22941.24,16740.0,37371.6,6201.24,65825.6986387793,107230.9813789056,17793.32570631508,26657.88,1369.0,7902.22,,6201.24,18755.66,,,,1442.5,06:00:00,10435.6,5575.799999999999,2463.9,3111.9,1455.0,2566.8,2292.999999999999,12444.82,8142.599999999999,54.65,40.44,0.0,98.51,34.46,16.42,12.2,,,,,,
2021-02-21,06:00:00,17107.75,1802.75,1594.25,474.0,4039.0,302.5,1902.0,2137.0,10739.5,6408.0,1577.0,229.0,190.0,5221.0,432.0,228.0,2423.5,526.5,17705.0,06:00:00,1533.0,1900.85,2455.925,2219.0,3011.0,0.0,1507.0,1463.0,41.0,,,,,,,,06:00:00,2.276927281089634,142032.606252,21523.3,15560.0,34892.47,5963.3,49006.98894907653,79447.61684760163,13578.00045532182,25884.21,11.0,7695.53,,5963.3,18188.68,,,,1301.73,06:00:00,9676.9,4326.1,1973.9,2352.2,1082.0,2923.400000000001,2427.399999999999,12167.69,7249.500000000001,114.61,0.0,0.0,93.43,35.06,39.54,9.7,,,,,,
2021-02-22,06:00:00,15041.64,2288.25,1946.75,541.0,2221.0,95.89,138.0,2083.0,10349.0,6554.0,1461.0,234.0,190.0,5454.0,408.0,207.0,2336.0,183.3899999999994,15618.0,06:00:00,2233.0,4019.4,2753.7,2474.0,1488.0,0.0,0.0,1488.0,0.0,,,,,,,,06:00:00,2.127509052887975,94891.18005200001,23378.18,17790.0,15635.65,5588.18,49737.2895900446,33264.98692278787,11888.90353916753,7504.33,5.0,7460.38,,5588.18,43.94999999999982,,,,665.94,06:00:00,8322.8,5322.299999999999,2289.6,3032.7,1046.0,290.5,2710.0,8081.07,5612.799999999999,0.0,0.0,0.0,15.14,0.0,13.61,0.3,,,,,,
